v,Target
-0.018799373,0.26831253
-0.019558632,0.26684096
-0.020360373,0.265287099
-0.021204494,0.263651278
-0.022090891,0.261933864
-0.023019463,0.260135271
-0.023990106,0.258255957
-0.025002719,0.256296437
-0.026057197,0.25425728
-0.02715344,0.25213912
-0.028291343,0.249942657
-0.029470803,0.247668665
-0.030691719,0.245317994
-0.031953986,0.242891575
-0.033257503,0.240390426
-0.033302782,0.240303634
-0.033302782,0.240303634
-0.033527857,0.239872299
-0.033738456,0.239468847
-0.033934609,0.239093191
-0.034116348,0.238745248
-0.034283705,0.238424931
-0.034436712,0.238132159
-0.0345754,0.237866851
-0.034699801,0.237628927
-0.034809946,0.237418309
-0.034905868,0.237234922
-0.034987599,0.237078691
-0.035055169,0.236949545
-0.035108611,0.236847412
-0.035147957,0.236772224
-0.035173239,0.236723915
-0.035184489,0.236702419
-0.035181738,0.236707676
-0.035165019,0.236739622
-0.035134363,0.236798201
-0.035089803,0.236883355
-0.03503137,0.236995029
-0.034959097,0.23713317
-0.034873016,0.237297727
-0.034773159,0.237488649
-0.034659557,0.237705889
-0.034532244,0.237949401
-0.034391251,0.238219139
-0.03423661,0.238515061
-0.034068354,0.238837123
-0.033886515,0.239185285
-0.033691125,0.239559508
-0.033482217,0.239959752
-0.033259822,0.240385981
-0.033023973,0.240838155
-0.032774702,0.241316241
-0.032512042,0.2418202
-0.032236026,0.242349998
-0.031946684,0.2429056
-0.03164405,0.24348697
-0.031328157,0.244094072
-0.030999036,0.244726871
-0.03065672,0.24538533
-0.030301241,0.246069413
-0.029932633,0.246779081
-0.029550927,0.247514296
-0.029156156,0.248275017
-0.028748352,0.249061203
-0.028327549,0.24987281
-0.027893778,0.250709792
-0.027447072,0.251572102
-0.026987465,0.252459691
-0.026514987,0.253372504
-0.026029673,0.254310487
-0.025531554,0.255273581
-0.025020663,0.256261723
-0.024497033,0.257274847
-0.023960697,0.258312884
-0.023411687,0.259375759
-0.022850036,0.260463392
-0.022275777,0.261575701
-0.021688942,0.262712597
-0.021089564,0.263873985
-0.020477676,0.265059764
-0.019853311,0.26626983
-0.0192165,0.267504069
-0.018567278,0.268762362
-0.017905677,0.270044583
-0.01723173,0.271350598
-0.016545469,0.272680267
-0.015846927,0.27403344
-0.015136137,0.275409959
-0.014413133,0.276809659
-0.013677946,0.278232365
-0.012930609,0.279677891
-0.012171157,0.281146045
-0.01142651,0.282584689
-0.01142651,0.282584689
-0.01176433,0.281932141
-0.012145648,0.281195343
-0.01257036,0.280374423
-0.013038366,0.27946951
-0.013549563,0.278480739
-0.014103849,0.277408248
-0.014701123,0.276252188
-0.015341281,0.275012721
-0.016024221,0.273690028
-0.016749842,0.272284308
-0.017518041,0.270795788
-0.018328715,0.269224722
-0.019181762,0.267571397
-0.02007708,0.265836139
-0.021014565,0.264019318
-0.021994116,0.262121347
-0.023015629,0.260142696
-0.024079001,0.258083889
-0.025184131,0.255945514
-0.026330914,0.253728225
-0.027519248,0.251432751
-0.028749031,0.249059894
-0.030020158,0.246610543
-0.031332527,0.24408567
-0.031772012,0.243241121
-0.031772012,0.243241121
-0.032018002,0.242768633
-0.032249477,0.242324174
-0.03246647,0.24190766
-0.032669011,0.241519004
-0.032857133,0.241158124
-0.033030866,0.240824937
-0.033190244,0.24051936
-0.033335296,0.240241314
-0.033466056,0.239990721
-0.033582554,0.239767501
-0.033684822,0.239571582
-0.033772893,0.239402887
-0.033846798,0.239261345
-0.033906568,0.239146885
-0.033952237,0.239059438
-0.033983834,0.238998938
-0.034001393,0.238965319
-0.034004946,0.238958518
-0.033994523,0.238978473
-0.033970158,0.239025124
-0.033931882,0.239098413
-0.033879727,0.239198284
-0.033813726,0.239324682
-0.03373391,0.239477555
-0.033640311,0.239656851
-0.033532961,0.23986252
-0.033411893,0.240094514
-0.033277139,0.240352786
-0.033128731,0.240637291
-0.032966701,0.240947984
-0.032791081,0.241284822
-0.032601903,0.241647764
-0.0323992,0.242036768
-0.032183004,0.242451794
-0.031953348,0.242892801
-0.031710263,0.243359752
-0.031453781,0.243852608
-0.031183936,0.244371329
-0.03090076,0.244915879
-0.030604284,0.245486218
-0.030294541,0.246082309
-0.029971564,0.246704112
-0.029635386,0.247351588
-0.029286038,0.248024698
-0.028923552,0.2487234
-0.028547963,0.249447651
-0.028159301,0.25019741
-0.027757599,0.25097263
-0.027342891,0.251773264
-0.026915208,0.252599265
-0.026474583,0.253450581
-0.026021048,0.254327159
-0.025554637,0.255228943
-0.025075381,0.256155873
-0.024583314,0.257107888
-0.024078468,0.258084922
-0.023560875,0.259086905
-0.023030569,0.260113764
-0.022487581,0.261165421
-0.021931945,0.262241794
-0.021363693,0.263342796
-0.020782858,0.264468335
-0.020189473,0.265618313
-0.01958357,0.266792627
-0.018965182,0.267991167
-0.018334341,0.269213818
-0.017691082,0.270460456
-0.017035435,0.271730954
-0.016367435,0.273025173
-0.015687114,0.274342971
-0.014994504,0.275684194
-0.014289639,0.277048683
-0.01357255,0.278436268
-0.012843272,0.279846772
-0.012101837,0.281280008
-0.011596789,0.282255795
-0.011596789,0.282255795
-0.011956092,0.28156164
-0.012358842,0.280783298
-0.012804936,0.279920898
-0.013294273,0.278974571
-0.013826751,0.277944453
-0.014402268,0.276830688
-0.015020721,0.275633433
-0.015682009,0.274352858
-0.016386028,0.272989154
-0.017132677,0.271542532
-0.017921854,0.270013233
-0.018753455,0.268401526
-0.019627379,0.266707718
-0.020543522,0.264932155
-0.021501782,0.263075229
-0.022502057,0.26113738
-0.023544243,0.259119105
-0.024628239,0.257020959
-0.02575394,0.254843562
-0.026921244,0.252587605
-0.028130048,0.250253852
-0.02938025,0.247843147
-0.030671745,0.245356421
-0.032004432,0.242794692
-0.03230975,0.242208467
-0.03230975,0.242208467
-0.032571758,0.241705609
-0.03281921,0.241230864
-0.03305214,0.240784144
-0.033270578,0.240365362
-0.033474556,0.239974432
-0.033664106,0.239611267
-0.033839258,0.239275784
-0.034000046,0.238967899
-0.0341465,0.238687532
-0.034278652,0.238434602
-0.034396534,0.238209031
-0.034500177,0.238010743
-0.034589615,0.237839662
-0.034664877,0.237695716
-0.034725996,0.237578833
-0.034773005,0.237488943
-0.034805934,0.237425981
-0.034824816,0.237389879
-0.034829682,0.237380575
-0.034820565,0.237398005
-0.034797497,0.237442112
-0.034760509,0.237512836
-0.034709634,0.237610122
-0.034644904,0.237733914
-0.03456635,0.237884162
-0.034474005,0.238060812
-0.0343679,0.238263818
-0.034248069,0.23849313
-0.034114543,0.238748703
-0.033967354,0.239030492
-0.033806535,0.239338454
-0.033632118,0.239672547
-0.033444134,0.240032729
-0.033242616,0.240418962
-0.033027597,0.240831205
-0.032799109,0.241269422
-0.032557184,0.241733574
-0.032301854,0.242223625
-0.032033152,0.242739537
-0.03175111,0.243281276
-0.03145576,0.243848804
-0.031147136,0.244442085
-0.030825268,0.245061083
-0.03049019,0.245705761
-0.030141935,0.24637608
-0.029780534,0.247072003
-0.02940602,0.247793491
-0.029018425,0.248540502
-0.028617783,0.249312994
-0.028204125,0.250110924
-0.027777485,0.250934246
-0.027337894,0.251782913
-0.026885386,0.252656873
-0.026419992,0.253556076
-0.025941746,0.254480465
-0.02545068,0.255429981
-0.024946826,0.256404563
-0.024430218,0.257404146
-0.023900888,0.258428659
-0.023358869,0.25947803
-0.022804193,0.26055218
-0.022236893,0.261651027
-0.021657001,0.262774482
-0.021064552,0.263922454
-0.020459576,0.265094842
-0.019842107,0.266291543
-0.019212178,0.267512446
-0.018569822,0.268757432
-0.01791507,0.270026379
-0.017247957,0.271319154
-0.016568514,0.272635619
-0.015876775,0.273975626
-0.015172773,0.275339022
-0.014456539,0.276725641
-0.013728108,0.278135313
-0.01315487,0.279244197
-0.01315487,0.279244197
-0.013525853,0.278526606
-0.013940246,0.277724842
-0.014397947,0.276839052
-0.014898853,0.275869386
-0.015442862,0.274816006
-0.016029873,0.273679081
-0.016659782,0.272458795
-0.017332489,0.271155352
-0.01804789,0.269768974
-0.018805884,0.268299912
-0.019606367,0.266748442
-0.020449238,0.265114877
-0.021334394,0.263399569
-0.022261732,0.261602909
-0.02323115,0.259725339
-0.024242545,0.257767351
-0.025295814,0.255729496
-0.026390855,0.253612385
-0.027527564,0.251416697
-0.028705839,0.249143182
-0.029925577,0.246792668
-0.031186675,0.244366064
-0.032489029,0.241864364
-0.033759957,0.239427663
-0.033759957,0.239427663
-0.034021342,0.238927127
-0.034268163,0.238454675
-0.034500452,0.238010217
-0.034718241,0.237593662
-0.034921562,0.237204921
-0.035110446,0.236843906
-0.035284924,0.23651053
-0.035445029,0.236204709
-0.035590792,0.235926359
-0.035722245,0.235675399
-0.035839419,0.235451749
-0.035942347,0.235255331
-0.03603106,0.235086069
-0.03610559,0.234943889
-0.036165969,0.23482872
-0.036212229,0.234740491
-0.036244401,0.234679135
-0.036262518,0.234644586
-0.036266611,0.23463678
-0.036256713,0.234655656
-0.036232855,0.234701154
-0.03619507,0.234773217
-0.036143389,0.234871788
-0.036077845,0.234996816
-0.03599847,0.235148247
-0.035905295,0.235326033
-0.035798354,0.235530125
-0.035677677,0.235760478
-0.035543298,0.236017046
-0.035395248,0.236299788
-0.03523356,0.236608661
-0.035058266,0.236943626
-0.034869398,0.237304645
-0.034666988,0.237691678
-0.034451069,0.238104692
-0.034221673,0.238543649
-0.033978832,0.239008515
-0.033722579,0.239499257
-0.033452946,0.240015841
-0.033169966,0.240558235
-0.032873671,0.241126404
-0.032564092,0.241720318
-0.032241264,0.242339942
-0.031905217,0.242985244
-0.031555986,0.243656191
-0.031193601,0.244352748
-0.030818096,0.24507488
-0.030429503,0.24582255
-0.030027855,0.246595723
-0.029613184,0.247394358
-0.029185523,0.248218416
-0.028744904,0.249067852
-0.02829136,0.249942624
-0.027824924,0.250842683
-0.027345628,0.25176798
-0.026853504,0.252718461
-0.026348587,0.253694071
-0.025830907,0.25469475
-0.025300498,0.255720436
-0.024757393,0.25677106
-0.024201624,0.25784655
-0.023633224,0.258946832
-0.023052225,0.260071824
-0.022458661,0.261221438
-0.021852565,0.262395585
-0.021233968,0.263594165
-0.020602903,0.264817076
-0.019959405,0.266064207
-0.019303504,0.267335441
-0.018635235,0.268630654
-0.017954629,0.269949715
-0.01726172,0.271292485
-0.016556541,0.272658816
-0.015839124,0.274048553
-0.015109502,0.275461532
-0.014367709,0.27689758
-0.014327696,0.276975024
-0.014327696,0.276975024
-0.014694106,0.276265771
-0.015103928,0.275472325
-0.01555706,0.274594848
-0.0160534,0.273633508
-0.016592845,0.27258848
-0.017175295,0.271459953
-0.017800646,0.270248129
-0.018468797,0.268953231
-0.019179644,0.267575502
-0.019933087,0.266115213
-0.020729022,0.264572664
-0.021567348,0.262948191
-0.022447961,0.261242166
-0.023370759,0.259455007
-0.024335639,0.25758718
-0.0253425,0.255639201
-0.026391237,0.253611646
-0.027481749,0.251505151
-0.028613932,0.249320421
-0.029787684,0.247058232
-0.031002901,0.244719436
-0.032259482,0.242304967
-0.033557322,0.239815844
-0.034604909,0.237810409
-0.034604909,0.237810409
-0.034855148,0.237331886
-0.035090845,0.236881364
-0.035312029,0.236458751
-0.035518732,0.236063956
-0.035710987,0.235696889
-0.035888825,0.235357462
-0.036052278,0.23504559
-0.036201377,0.234761188
-0.036336154,0.234504173
-0.03645664,0.234274465
-0.036562869,0.234071984
-0.03665487,0.233896653
-0.036732677,0.233748398
-0.036796321,0.233627146
-0.036845834,0.233532826
-0.036881248,0.23346537
-0.036902594,0.233424712
-0.036909905,0.233410787
-0.036903213,0.233423532
-0.03688255,0.233462889
-0.036847948,0.2335288
-0.036799438,0.233621208
-0.036737053,0.233740061
-0.036660825,0.233885305
-0.036570786,0.234056893
-0.036466969,0.234254776
-0.036349405,0.234478908
-0.036218126,0.234729245
-0.036073165,0.235005744
-0.035914554,0.235308365
-0.035742325,0.235637069
-0.035556511,0.235991816
-0.035357143,0.236372572
-0.035144255,0.236779299
-0.034917877,0.237211965
-0.034678044,0.237670534
-0.034424786,0.238154976
-0.034158137,0.238665256
-0.033878129,0.239201345
-0.033584794,0.23976321
-0.033278164,0.240350821
-0.032958273,0.240964146
-0.032625152,0.241603155
-0.032278834,0.242267815
-0.031919352,0.242958095
-0.031546738,0.243673962
-0.031161024,0.244415382
-0.030762243,0.24518232
-0.030350428,0.245974739
-0.029925611,0.246792602
-0.029487825,0.247635869
-0.029037103,0.248504498
-0.028573476,0.249398444
-0.028096978,0.250317662
-0.027607641,0.251262102
-0.027105499,0.25223171
-0.026590583,0.253226431
-0.026062926,0.254246206
-0.025522561,0.255290971
-0.024969521,0.256360659
-0.024403838,0.257455196
-0.023825546,0.258574507
-0.023234676,0.25971851
-0.022631262,0.260887117
-0.022015337,0.262080235
-0.021386933,0.263297765
-0.020746083,0.264539603
-0.020092819,0.265805635
-0.019427176,0.267095744
-0.018749184,0.268409803
-0.018058878,0.269747679
-0.01735629,0.27110923
-0.016641454,0.272494306
-0.015914401,0.273902749
-0.015175164,0.275334391
-0.014423777,0.276789055
-0.014260623,0.277104841
-0.014260623,0.277104841
-0.014615509,0.276417923
-0.015013833,0.27564677
-0.015455493,0.274791544
-0.015940389,0.27385241
-0.016468417,0.272829542
-0.017039477,0.271723124
-0.017653464,0.270533355
-0.018310278,0.269260454
-0.019009817,0.267904657
-0.019751977,0.266466228
-0.020536657,0.26494546
-0.021363753,0.263342679
-0.022233165,0.261658248
-0.023144788,0.259892573
-0.024098522,0.258046106
-0.025094261,0.256119351
-0.026131906,0.254112869
-0.027211351,0.252027278
-0.028332495,0.249863267
-0.029495235,0.247621592
-0.030699468,0.245303086
-0.031945091,0.24290866
-0.033232,0.240439312
-0.034339148,0.238318834
-0.034339148,0.238318834
-0.034580591,0.237856921
-0.034807513,0.237422962
-0.035019944,0.237016867
-0.035217918,0.236638548
-0.035401464,0.236287915
-0.035570615,0.235964884
-0.035725403,0.23566937
-0.03586586,0.235401289
-0.035992016,0.235160561
-0.036103904,0.234947106
-0.036201556,0.234760847
-0.036285003,0.234601708
-0.036354277,0.234469617
-0.036409411,0.234364501
-0.036450436,0.234286293
-0.036477383,0.234234923
-0.036490286,0.234210329
-0.036489175,0.234212446
-0.036474083,0.234241214
-0.036445042,0.234296574
-0.036402084,0.23437847
-0.036345241,0.234486846
-0.036274545,0.234621651
-0.036190028,0.234782833
-0.036091722,0.234970344
-0.035979659,0.235184137
-0.035853872,0.235424166
-0.035714393,0.235690387
-0.035561254,0.23598276
-0.035394487,0.236301242
-0.035214124,0.236645796
-0.035020198,0.237016383
-0.03481274,0.237412967
-0.034591784,0.237835512
-0.034357362,0.238283983
-0.034109505,0.238758347
-0.033848247,0.23925857
-0.033573619,0.239784619
-0.033285655,0.240336464
-0.032984385,0.24091407
-0.032669844,0.241517406
-0.032342063,0.242146441
-0.032001074,0.24280114
-0.031646911,0.243481472
-0.031279606,0.244187402
-0.030899191,0.244918896
-0.030505699,0.245675917
-0.030099162,0.246458429
-0.029679613,0.247266393
-0.029247084,0.248099768
-0.028801609,0.248958512
-0.028343219,0.24984258
-0.027871947,0.250751925
-0.027387827,0.251686496
-0.02689089,0.252646241
-0.026381169,0.253631103
-0.025858697,0.254641023
-0.025323506,0.255675936
-0.02477563,0.256735774
-0.024215101,0.257820466
-0.023641952,0.258929935
-0.023056215,0.260064098
-0.022457923,0.261222869
-0.021847109,0.262406155
-0.021223806,0.263613856
-0.020588046,0.264845869
-0.019939863,0.266102081
-0.019279288,0.267382375
-0.018606356,0.268686625
-0.017921098,0.270014697
-0.017223548,0.271366452
-0.016513738,0.27274174
-0.015791702,0.274140403
-0.015057472,0.275562276
-0.01431108,0.277007184
-0.013552561,0.27847494
-0.013426949,0.278717933
-0.013426949,0.278717933
-0.013775344,0.278043919
-0.014167198,0.277285651
-0.01460241,0.276443279
-0.015080877,0.275516959
-0.015602497,0.274506852
-0.016167168,0.273413129
-0.016774788,0.272235975
-0.017425256,0.270975589
-0.018118468,0.269632193
-0.018854323,0.268206029
-0.019632718,0.26669737
-0.02045355,0.26510652
-0.021316718,0.263433819
-0.022222118,0.261679648
-0.023169648,0.259844433
-0.024159206,0.257928649
-0.025190688,0.25593283
-0.026263993,0.253857564
-0.027379016,0.251703508
-0.028535656,0.249471387
-0.029733809,0.247161999
-0.030973373,0.244776224
-0.032254244,0.242315023
-0.033556923,0.239816608
-0.033556923,0.239816608
-0.033798516,0.239353813
-0.034025591,0.238918991
-0.034238182,0.238512052
-0.034436319,0.23813291
-0.034620035,0.237781478
-0.034789361,0.23745767
-0.034944328,0.237161403
-0.035084968,0.236892595
-0.035211313,0.236651166
-0.035323395,0.236437037
-0.035421246,0.236250132
-0.035504897,0.236090376
-0.03557438,0.235957696
-0.035629727,0.235852021
-0.03567097,0.235773281
-0.035698141,0.235721411
-0.035711272,0.235696346
-0.035710394,0.235698021
-0.03569554,0.235726377
-0.035666742,0.235781354
-0.035624031,0.235862896
-0.03556744,0.235970948
-0.035497001,0.236105456
-0.035412745,0.236266369
-0.035314706,0.236453637
-0.035202914,0.236667214
-0.035077403,0.236907052
-0.034938205,0.237173107
-0.03478535,0.237465337
-0.034618873,0.2377837
-0.034438805,0.238128155
-0.034245178,0.238498663
-0.034038024,0.238895187
-0.033817377,0.23931769
-0.033583268,0.239766134
-0.033335729,0.240240486
-0.033074793,0.240740709
-0.032800492,0.24126677
-0.032512858,0.241818634
-0.032211925,0.242396268
-0.031897724,0.242999636
-0.031570288,0.243628706
-0.03122965,0.244283442
-0.03087584,0.244963808
-0.030508894,0.245669769
-0.030128842,0.246401287
-0.029735717,0.247158325
-0.029329552,0.247940842
-0.028910379,0.248748797
-0.028478231,0.249582146
-0.028033141,0.250440845
-0.027575141,0.251324845
-0.027104263,0.252234096
-0.026620541,0.253168546
-0.026124006,0.254128137
-0.025614693,0.255112811
-0.025092632,0.256122503
-0.024557857,0.257157148
-0.024010401,0.258216673
-0.023450296,0.259301003
-0.022877575,0.260410057
-0.022292271,0.26154375
-0.021694417,0.26270199
-0.021084044,0.263884681
-0.020461187,0.265091721
-0.019825877,0.266323
-0.019178147,0.267578404
-0.018518031,0.268857808
-0.017845561,0.270161085
-0.01716077,0.271488097
-0.016463691,0.272838699
-0.015754356,0.274212736
-0.015032798,0.275610049
-0.014299051,0.277030465
-0.013553147,0.278473805
-0.012795119,0.27993988
-0.012784172,0.279961046
-0.012784172,0.279961046
-0.013134871,0.279282874
-0.013529028,0.278520465
-0.013966542,0.27767396
-0.01444731,0.276743506
-0.01497123,0.275729256
-0.015538201,0.274631372
-0.01614812,0.273450028
-0.016800885,0.272185413
-0.017496394,0.270837737
-0.018234544,0.269407232
-0.019015233,0.267894158
-0.019838359,0.266298807
-0.02070382,0.264621505
-0.021611512,0.262862621
-0.022561332,0.261022566
-0.02355318,0.259101804
-0.024586951,0.257100852
-0.025662542,0.255020286
-0.026779852,0.252860747
-0.027938777,0.250622947
-0.029139214,0.248307671
-0.030381061,0.245915781
-0.031664213,0.243448228
-0.032988569,0.240906046
-0.033089731,0.240712065
-0.033089731,0.240712065
-0.03333728,0.240237512
-0.033570302,0.239790976
-0.033788828,0.239372367
-0.03399289,0.238981599
-0.03418252,0.238618585
-0.03435775,0.23828324
-0.034518611,0.237975481
-0.034665134,0.237695224
-0.034797352,0.23744239
-0.034915296,0.2372169
-0.035018998,0.237018677
-0.035108489,0.236847645
-0.035183803,0.23670373
-0.035244969,0.236586863
-0.035292021,0.236496972
-0.03532499,0.23643399
-0.035343909,0.236397852
-0.035348808,0.236388494
-0.03533972,0.236405854
-0.035316677,0.236449872
-0.035279711,0.23652049
-0.035228854,0.236617653
-0.035164138,0.236741306
-0.035085595,0.236891397
-0.034993257,0.237067876
-0.034887156,0.237270694
-0.034767325,0.237499803
-0.034633796,0.237755159
-0.0344866,0.238036716
-0.03432577,0.238344434
-0.034151339,0.238678269
-0.033963337,0.239038183
-0.033761799,0.239424136
-0.033546755,0.23983609
-0.033318239,0.240274008
-0.033076282,0.240737853
-0.032820917,0.24122759
-0.032552176,0.241743183
-0.032270092,0.242284598
-0.031974697,0.242851798
-0.031666023,0.24344475
-0.031344103,0.244063418
-0.03100897,0.244707766
-0.030660655,0.245377759
-0.030299191,0.246073359
-0.029924611,0.246794529
-0.029536947,0.247541229
-0.029136231,0.24831342
-0.028722497,0.249111059
-0.028295777,0.249934102
-0.027856103,0.250782505
-0.027403508,0.251656218
-0.026938024,0.252555191
-0.026459685,0.25347937
-0.025968522,0.2544287
-0.025464569,0.25540312
-0.024947858,0.256402568
-0.024418421,0.257426976
-0.023876292,0.258476272
-0.023321503,0.259550382
-0.022754086,0.260649226
-0.022174075,0.261772717
-0.021581502,0.262920765
-0.0209764,0.264093275
-0.020358802,0.265290144
-0.01972874,0.266511264
-0.019086248,0.267756521
-0.018431357,0.269025793
-0.017764101,0.270318951
-0.017084513,0.27163586
-0.016392624,0.272976375
-0.01568847,0.274340345
-0.014972081,0.275727609
-0.014243491,0.277137998
-0.013502733,0.278571334
-0.012806822,0.279917251
-0.012806822,0.279917251
-0.013163725,0.27922707
-0.013564072,0.27845267
-0.014007761,0.277594196
-0.01449469,0.276651795
-0.015024757,0.275625619
-0.01559786,0.274515832
-0.016213897,0.273322609
-0.016872765,0.272046142
-0.017574363,0.270686644
-0.018318588,0.269244349
-0.019105338,0.267719521
-0.019934509,0.266112457
-0.020806001,0.264423487
-0.021719709,0.262652985
-0.022675533,0.260801371
-0.023673368,0.258869113
-0.024713112,0.256856737
-0.025794662,0.254764827
-0.026917916,0.252594033
-0.028082771,0.250345076
-0.029289124,0.248018751
-0.030536871,0.245615933
-0.03182591,0.243137581
-0.033156138,0.240584746
-0.033223151,0.240456275
-0.033223151,0.240456275
-0.033475507,0.239972609
-0.033713325,0.239516985
-0.033936634,0.239089313
-0.034145469,0.238689506
-0.034339858,0.238317476
-0.034519836,0.237973137
-0.034685432,0.237656405
-0.03483668,0.237367197
-0.034973609,0.237105431
-0.035096253,0.236871028
-0.035204643,0.23666391
-0.035298811,0.236484001
-0.035378788,0.236331227
-0.035444607,0.236205515
-0.035496299,0.236106795
-0.035533896,0.236034999
-0.035557431,0.23599006
-0.035566934,0.235971914
-0.035562438,0.235980498
-0.035543975,0.236015753
-0.035511577,0.236077619
-0.035465276,0.23616604
-0.035405104,0.236280962
-0.035331093,0.236422332
-0.035243276,0.236590099
-0.035141683,0.236784213
-0.035026348,0.237004628
-0.034897302,0.237251297
-0.034754578,0.237524177
-0.034598208,0.237823224
-0.034428225,0.238148397
-0.034244659,0.238499656
-0.034047544,0.238876962
-0.033836912,0.239280277
-0.033612795,0.239709564
-0.033375226,0.240164786
-0.033124236,0.240645908
-0.032859859,0.241152895
-0.032582126,0.241685713
-0.03229107,0.242244326
-0.031986723,0.242828701
-0.031669119,0.243438803
-0.031338288,0.244074597
-0.030994264,0.244736047
-0.030637079,0.245423119
-0.030266765,0.246135774
-0.029883356,0.246873976
-0.029486883,0.247637684
-0.02907738,0.248426859
-0.028654878,0.249241457
-0.02821941,0.250081435
-0.027771009,0.250946746
-0.027309708,0.251837341
-0.026835538,0.252753168
-0.026348533,0.253694174
-0.025848726,0.2546603
-0.025336148,0.255651485
-0.024810833,0.256667664
-0.024272813,0.257708769
-0.023722122,0.258774726
-0.02315879,0.259865458
-0.022582853,0.260980883
-0.021994341,0.262120911
-0.021393288,0.263285451
-0.020779727,0.264474404
-0.02015369,0.265687664
-0.01951521,0.26692512
-0.018864319,0.268186654
-0.018201052,0.269472142
-0.01752544,0.27078145
-0.016837516,0.272114439
-0.016137314,0.273470961
-0.015424865,0.274850859
-0.014700203,0.276253968
-0.01396336,0.277680116
-0.013251721,0.279056875
-0.013251721,0.279056875
-0.013612207,0.278359549
-0.014016124,0.277578012
-0.014463373,0.276712413
-0.014953851,0.275762905
-0.015487455,0.274729648
-0.016064084,0.273612812
-0.016683636,0.272412581
-0.017346008,0.271129155
-0.018051098,0.269762758
-0.018798804,0.268313633
-0.019589023,0.266782057
-0.020421654,0.265168336
-0.021296593,0.263472816
-0.022213737,0.261695883
-0.023172986,0.25983797
-0.024174234,0.257899562
-0.025217381,0.2558812
-0.026302323,0.253783483
-0.027428957,0.25160708
-0.02859718,0.249352728
-0.02980689,0.24702124
-0.031057984,0.244613511
-0.032350358,0.242130518
-0.033642286,0.239653066
-0.033642286,0.239653066
-0.033894659,0.23916969
-0.034132491,0.238714348
-0.034355812,0.238286949
-0.034564654,0.237887406
-0.034759049,0.237515628
-0.034939029,0.237171531
-0.035104625,0.236855029
-0.035255869,0.236566039
-0.035392793,0.236304478
-0.035515428,0.236070266
-0.035623806,0.235863326
-0.035717959,0.235683581
-0.035797919,0.235530955
-0.035863717,0.235405378
-0.035915386,0.235306778
-0.035952957,0.235235086
-0.035976462,0.235190237
-0.035985934,0.235172165
-0.035981404,0.235180808
-0.035962904,0.235216107
-0.035930466,0.235278003
-0.035884122,0.235366438
-0.035823904,0.23548136
-0.035749845,0.235622715
-0.035661976,0.235790453
-0.035560329,0.235984525
-0.035444937,0.236204884
-0.035315832,0.236451485
-0.035173046,0.236724283
-0.035016611,0.237023237
-0.03484656,0.237348306
-0.034662924,0.23769945
-0.034465736,0.238076631
-0.034255028,0.238479812
-0.034030833,0.238908955
-0.033793182,0.239364027
-0.033542109,0.239844992
-0.033277645,0.240351816
-0.032999823,0.240884465
-0.032708675,0.241442907
-0.032404234,0.242027106
-0.032086532,0.242637031
-0.031755602,0.243272647
-0.031411475,0.24393392
-0.031054185,0.244620816
-0.030683764,0.245333299
-0.030300244,0.246071332
-0.029903659,0.246834877
-0.029494039,0.247623896
-0.029071419,0.248438348
-0.028635831,0.249278188
-0.028187307,0.250143374
-0.027725879,0.251033857
-0.027251581,0.251949587
-0.026764446,0.252890512
-0.026264505,0.253856575
-0.025751791,0.254847717
-0.025226337,0.255863876
-0.024688176,0.256904984
-0.024137341,0.25797097
-0.023573863,0.259061758
-0.022997777,0.260177268
-0.022409114,0.261317414
-0.021807907,0.262482106
-0.021194189,0.263671245
-0.020567993,0.26488473
-0.019929352,0.266122452
-0.019278298,0.267384294
-0.018614865,0.268670133
-0.017939084,0.269979841
-0.017250989,0.271313278
-0.016550613,0.2726703
-0.015837988,0.274050753
-0.015113148,0.275454473
-0.014376124,0.27688129
-0.013626951,0.278331023
-0.013603668,0.278376067
-0.013603668,0.278376067
-0.013962996,0.277680821
-0.014365757,0.276901357
-0.014811849,0.276037829
-0.01530117,0.275090395
-0.015833617,0.274059219
-0.01640909,0.272944476
-0.017027486,0.271746357
-0.017688703,0.270465067
-0.018392637,0.269100835
-0.019139188,0.267653913
-0.019928253,0.266124582
-0.020759729,0.264513157
-0.021633514,0.26281999
-0.022549505,0.261045476
-0.023507599,0.259190054
-0.024507695,0.257254216
-0.025549689,0.255238512
-0.026633478,0.253143549
-0.02775896,0.250970003
-0.028926032,0.248718619
-0.030134591,0.246390219
-0.031384533,0.243985705
-0.032675757,0.241506062
-0.033899901,0.239159653
-0.033899901,0.239159653
-0.034149099,0.238682557
-0.03438376,0.238233471
-0.034603917,0.237812305
-0.034809601,0.237418969
-0.035000844,0.237053375
-0.035177676,0.236715437
-0.03534013,0.23640507
-0.035488238,0.23612219
-0.035622031,0.235866715
-0.03574154,0.235638566
-0.035846799,0.235437665
-0.035937838,0.235263935
-0.036014689,0.235117302
-0.036077385,0.234997694
-0.036125957,0.23490504
-0.036160436,0.234839273
-0.036180856,0.234800327
-0.036187247,0.234788137
-0.036179642,0.234802642
-0.036158073,0.234843781
-0.036122571,0.234911498
-0.03607317,0.235005735
-0.0360099,0.235126439
-0.035932794,0.235273559
-0.035841885,0.235447043
-0.035737204,0.235646845
-0.035618782,0.235872917
-0.035486654,0.236125215
-0.03534085,0.236403695
-0.035181403,0.236708315
